,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Continent,ISO 3166-1 alpha-3,EmissionsTotal,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
1460,Austria,1957,6.695,0.4371666666666667,Europe,AUT,29.178806,20.529392,6.096896,1.498576,1.053942,0.0,,4.189156
1461,Azerbaijan,1957,11.653833333333333,0.6166666666666666,Asia,AZE,16.332155,0.614915,13.310945,2.291998,0.114297,0.0,,4.345946
1462,Bahamas,1957,25.504166666666666,0.39975,North America,BHS,0.175872,0.0,0.175872,0.0,0.0,0.0,,1.758632
1463,Bahrain,1957,25.707583333333332,0.4831666666666667,Asia,BHR,0.754784,0.0,0.754784,0.0,0.0,0.0,,5.245307
1464,Bangladesh,1957,25.252,0.3853333333333333,Asia,BGD,1.688719,0.606976,1.016405,0.060753,0.004586,0.0,,0.036269
1465,Barbados,1957,26.530083333333334,0.4745,North America,BRB,0.135568,0.003568,0.124865,0.007135,0.0,0.0,,0.590818
1466,Belarus,1957,6.8685,0.41583333333333333,Europe,BLR,34.401818,8.701625,24.471645,0.900352,0.328196,0.0,,4.242142
1467,Belgium,1957,10.114749999999999,0.38558333333333333,Europe,BEL,96.487077,77.778681,16.276106,0.10626,2.32603,0.0,,10.802442
1468,Belize,1957,25.383416666666665,0.6256666666666667,North America,BLZ,0.029312,0.0,0.029312,0.0,0.0,0.0,,0.347089
1469,Benin,1957,27.087833333333332,0.41500000000000004,Africa,BEN,0.0,,,,,,,0.0
1470,Bhutan,1957,12.02675,0.5225000000000001,Asia,BTN,0.0,,,,,,,0.0
1471,Bolivia,1957,20.851333333333333,0.37999999999999995,South America,BOL,1.003847,0.014603,0.963779,0.014603,0.010863,0.0,,0.287775
1472,"Bonaire, Saint Eustatius And Saba",1957,27.348333333333333,0.5181666666666667,North America,BES,0.137461,0.0,0.137461,0.0,0.0,0.0,,18.272127
1473,Bosnia And Herzegovina,1957,10.811333333333335,0.55525,Europe,BIH,4.263919,4.086162,0.145189,0.010227,0.02234,0.0,,1.385227
1474,Botswana,1957,22.463333333333335,0.6222500000000001,Africa,BWA,0.0,,,,,,,0.0
1475,Brazil,1957,24.801916666666667,0.4028333333333333,South America,BRA,35.974079,5.027008,29.05552,0.032976,1.679039,0.179536,,0.539658
1476,British Virgin Islands,1957,26.626583333333333,0.3983333333333334,North America,VGB,0.0,,,,,,,0.0
1477,Bulgaria,1957,10.924833333333334,0.5359166666666667,Europe,BGR,14.388626,12.387984,1.564528,0.0,0.436114,0.0,,1.875458
1478,Burkina Faso,1957,27.950083333333335,0.418,Africa,BFA,0.0,,,,,,,0.0
1479,Burundi,1957,20.104333333333333,0.4816666666666667,Africa,BDI,0.01005,0.0,0.01005,0.0,0.0,0.0,,0.003874
1480,Cambodia,1957,26.970583333333334,0.38275,Asia,KHM,0.161216,0.0,0.161216,0.0,0.0,0.0,,0.031147
1481,Cameroon,1957,24.4585,0.41133333333333333,Africa,CMR,0.256451,0.003612,0.249255,0.0,0.003583,0.0,,0.052976
1482,Canada,1957,-5.007916666666667,0.39058333333333334,North America,CAN,182.811432,64.922416,100.122464,10.86376,2.711176,4.191616,,10.979631
1483,Cape Verde,1957,23.934833333333334,0.49675,Africa,CPV,0.01832,0.003664,0.014656,0.0,0.0,0.0,,0.091664
1484,Central African Republic,1957,25.254500000000004,0.4174166666666666,Africa,CAF,0.0,,,,,,,0.0
1485,Chad,1957,27.174333333333333,0.5535,Africa,TCD,0.0,,,,,,,0.0
1486,Chile,1957,9.636083333333334,0.4371666666666667,South America,CHL,11.725522,5.089296,5.7708,0.0916,0.359794,0.414032,,1.534366
1487,China,1957,6.388000000000001,0.34775,Asia,CHN,255.784962,243.809709,8.98792,0.131906,2.855427,0.0,,0.406006
1488,Christmas Island,1957,26.146,0.50725,Oceania,CXR,0.0,,,,,,,0.0
1489,Colombia,1957,25.07041666666667,0.36674999999999996,South America,COL,13.650765,5.136928,7.906912,0.0,0.606925,0.0,,0.952643
1490,Comoros,1957,25.801000000000002,0.43583333333333335,Africa,COM,0.0,,,,,,,0.0
1491,Congo,1957,24.58175,0.3913333333333333,Africa,COG,0.0,,,,,,,0.0
1493,Costa Rica,1957,26.242583333333332,0.4850833333333333,North America,CRI,0.461664,0.0,0.461664,0.0,0.0,0.0,,0.382471
1494,Croatia,1957,11.697583333333334,0.4895,Europe,HRV,4.596402,1.455015,2.235854,0.169779,0.735754,0.0,,1.115806
1495,Cuba,1957,25.706999999999997,0.4119166666666667,North America,CUB,13.865625,0.381056,13.164752,0.0,0.319817,0.0,,2.02899
1496,Curaçao,1957,27.454833333333337,0.5958333333333333,,CUW,9.520683,0.0,9.520683,0.0,0.0,0.0,,78.556082
1497,Cyprus,1957,19.10575,0.4429166666666666,Asia,CYP,0.816805,0.003664,0.780432,0.0,0.032709,0.0,,1.477355
1498,Czech Republic,1957,8.15175,0.442,Europe,CZE,84.904011,80.328515,2.638696,0.727877,1.208923,0.0,,9.01493
1500,Denmark,1957,-17.240833333333335,0.9045000000000001,Europe,DNK,24.899513,13.52016,10.805136,0.0,0.574217,0.0,,5.544251
1501,Djibouti,1957,28.310916666666667,0.8664999999999999,Africa,DJI,0.043968,0.0,0.043968,0.0,0.0,0.0,,0.5648
1502,Dominica,1957,26.17975,0.52725,North America,DMA,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.067457
1503,Dominican Republic,1957,25.861416666666667,0.38175000000000003,North America,DOM,1.032119,0.0,0.894016,0.0,0.138103,0.0,,0.34592
1504,Ecuador,1957,22.4205,0.5075833333333334,South America,ECU,1.131552,0.0,1.055232,0.0,0.07632,0.0,,0.266363
1505,Egypt,1957,23.038083333333333,0.5123333333333333,Africa,EGY,11.916743,0.43968,10.75384,0.0,0.723223,0.0,,0.47518
1506,El Salvador,1957,25.278833333333335,0.47875,North America,SLV,0.596875,0.0,0.553264,0.0,0.043611,0.0,,0.232021
1507,Equatorial Guinea,1957,25.08475,0.4613333333333334,Africa,GNQ,0.032976,0.0,0.032976,0.0,0.0,0.0,,0.129796
1508,Eritrea,1957,26.667,0.5011666666666666,Africa,ERI,0.0,,,,,,,0.0
1509,Estonia,1957,5.6643333333333326,0.4310833333333333,Europe,EST,12.505593,10.823925,1.545207,0.050477,0.085985,0.0,,10.501913
1510,Ethiopia,1957,22.850583333333333,0.5185833333333333,Africa,ETH,0.322343,0.0,0.31144,0.0,0.010903,0.0,,0.015724
1511,Faroe Islands,1957,7.011833333333333,0.5326666666666667,Europe,FRO,0.095264,0.007621,0.087643,0.0,0.0,0.0,,2.909802
1512,Federated States Of Micronesia,1957,27.160833333333333,0.5078333333333334,Oceania,FSM,0.0,,,,,,,0.0
1513,Fiji,1957,25.016666666666666,0.45116666666666666,Oceania,FJI,0.16488,0.014989,0.149891,0.0,0.0,0.0,,0.45137
1514,Finland,1957,2.0581666666666667,0.4300833333333334,Europe,FIN,12.241255,6.734432,5.038,0.0,0.468823,0.0,,2.830623
1515,France,1957,13.101999999999999,0.39891666666666664,Europe,FRA,277.841453,207.481328,62.980496,1.146832,6.232797,0.0,,6.266428
1516,French Guiana,1957,26.066083333333335,0.3804166666666667,South America,GUF,0.014656,0.0,0.014656,0.0,0.0,0.0,,0.5325
1517,French Polynesia,1957,26.257500000000004,0.5545833333333333,Oceania,PYF,0.051296,0.0,0.051296,0.0,0.0,0.0,,0.649456
1518,Gabon,1957,24.44016666666667,0.41491666666666666,Africa,GAB,0.0,,,,,,,0.0
1519,Gambia,1957,27.329333333333334,0.4290833333333333,Africa,GMB,0.021984,0.0,0.021984,0.0,0.0,0.0,,0.059672
1520,Georgia,1957,9.015833333333333,0.5069166666666667,Asia,GEO,5.021846,1.537948,2.885727,0.526849,0.071321,0.0,,1.304402
1521,Germany,1957,8.686083333333334,0.3485833333333333,Europe,DEU,777.907669,720.170464,45.503002,1.051563,11.182639,0.0,,10.838651
1522,Ghana,1957,26.722083333333334,0.3775833333333333,Africa,GHA,1.293392,0.264557,1.028835,0.0,0.0,0.0,,0.206092
1523,Greece,1957,15.042583333333333,0.47333333333333333,Europe,GRC,6.813741,1.766048,4.440768,0.0,0.606925,0.0,,0.819553
1524,Greenland,1957,-17.766333333333332,0.9239999999999999,North America,GRL,0.161216,0.078817,0.082399,0.0,0.0,0.0,,5.69527
1525,Grenada,1957,26.873083333333337,0.44258333333333333,North America,GRD,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.126674
1526,Guadeloupe,1957,26.526750000000003,0.4940833333333334,North America,GLP,0.10992,0.0,0.10992,0.0,0.0,0.0,,0.430161
1527,Guatemala,1957,23.460583333333332,0.47383333333333333,North America,GTM,0.98523,0.0,0.937984,0.0,0.047246,0.0,,0.261717
1528,Guinea,1957,25.528833333333335,0.4096666666666667,Africa,GIN,0.0,,,,0.0,,,0.0
1529,Guinea Bissau,1957,26.674666666666667,0.4266666666666667,Africa,GNB,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.019301
1530,Guyana,1957,26.30316666666667,0.42491666666666666,South America,GUY,0.534944,0.003639,0.531305,0.0,0.0,0.0,,1.034154
1531,Haiti,1957,26.56375,0.4143333333333334,North America,HTI,0.252697,0.0,0.23816,0.0,0.014537,0.0,,0.0686
1532,Honduras,1957,25.057166666666664,0.49383333333333335,North America,HND,0.575248,0.0,0.575248,0.0,0.0,0.0,,0.302125
1533,Hong Kong,1957,22.70375,0.41225,Asia,HKG,2.362865,0.446316,1.865747,0.0,0.050801,0.0,,0.866005
1534,Hungary,1957,10.217083333333333,0.49783333333333335,Europe,HUN,38.446004,32.081984,5.11128,0.762112,0.490628,0.0,,3.908046
1535,Iceland,1957,1.88025,0.51975,Europe,ISL,0.963632,0.084272,0.87936,0.0,0.0,0.0,,5.849695
1536,India,1957,24.026416666666666,0.35083333333333333,Asia,IND,91.635453,72.83782,15.894432,0.0,2.903202,0.0,,0.219783
1537,Indonesia,1957,25.952333333333332,0.38400000000000006,Asia,IDN,22.411678,1.915959,16.21055,4.161624,0.123545,0.0,,0.274347
1538,Iran,1957,16.864166666666666,0.5129166666666667,Asia,IRN,21.799522,0.46525,11.111045,1.403076,0.156248,8.663904,,1.100657
1539,Iraq,1957,21.55508333333334,0.4910833333333333,Asia,IRQ,5.969883,0.003664,5.151584,0.516624,0.298011,0.0,,0.893187
1540,Ireland,1957,10.062083333333334,0.3875,Europe,IRL,9.718482,6.88832,2.572128,0.0,0.258034,0.0,,3.404829
1541,Israel,1957,19.809,0.4646666666666666,Asia,ISR,5.170656,0.07328,4.741216,0.0,0.35616,0.0,,3.061955
1542,Italy,1957,13.048250000000001,0.42808333333333337,Europe,ITA,87.077968,29.887248,41.938144,9.346864,5.905712,0.0,,1.789509
1543,Jamaica,1957,26.246333333333336,0.5166666666666667,North America,JAM,1.604238,0.003664,1.527888,0.0,0.072686,0.0,,1.011237
1544,Japan,1957,12.055333333333332,0.35558333333333336,Asia,JPN,188.066748,136.038007,43.890201,0.637524,7.501016,0.0,,2.047817
1545,Jordan,1957,19.48675,0.49933333333333335,Asia,JOR,0.494194,0.0,0.43968,0.0,0.054514,0.0,,0.696196
1546,Kazakhstan,1957,5.381749999999999,0.48950000000000005,Asia,KAZ,82.471787,71.62021,9.501741,0.437559,0.912277,0.0,,9.81146
1547,Kenya,1957,24.047416666666667,0.40025,Africa,KEN,2.28184,0.106256,2.073824,0.0,0.10176,0.0,,0.326557
1548,Kiribati,1957,26.964,0.7198333333333333,Oceania,KIR,0.0,,,,,,,0.0
1549,Kuwait,1957,24.71241666666667,0.57925,Asia,KWT,2.1984,0.0,2.1984,0.0,0.0,0.0,,9.846198
1550,Kyrgyzstan,1957,2.649833333333333,0.6661666666666667,Asia,KGZ,7.073422,5.179842,1.647126,0.089165,0.157289,0.0,,3.469427
1551,Laos,1957,24.125249999999998,0.4131666666666667,Asia,LAO,0.058624,0.0,0.058624,0.0,0.0,0.0,,0.02957
1552,Latvia,1957,6.292666666666666,0.39958333333333335,Europe,LVA,8.260257,2.741406,5.256465,0.205762,0.056624,0.0,,3.976332
1553,Lebanon,1957,17.873250000000002,0.47475,Asia,LBN,2.064238,0.007328,1.780704,0.0,0.276206,0.0,,1.251697
1554,Lesotho,1957,13.86875,0.46891666666666665,Africa,LSO,0.0,,,,,,,0.0
1555,Liberia,1957,25.479583333333334,0.4074166666666667,Africa,LBR,0.084272,0.0,0.084272,0.0,0.0,0.0,,0.079457
1556,Libya,1957,22.40341666666667,0.537,Africa,LBY,0.31144,0.080608,0.230832,0.0,0.0,0.0,,0.240383
1557,Liechtenstein,1957,5.11475,0.4945833333333333,Europe,LIE,0.0,,,,,,,0.0
1558,Lithuania,1957,6.915166666666667,0.41091666666666665,Europe,LTU,12.755358,3.381017,8.722579,0.437884,0.213878,0.0,,4.616499
1559,Luxembourg,1957,9.733833333333333,0.3868333333333333,Europe,LUX,10.837339,10.295657,0.447159,0.0,0.094523,0.0,,35.090124
1560,Macau,1957,22.445000000000004,0.448,Asia,MAC,0.029312,0.010992,0.01832,0.0,0.0,0.0,,0.154927
1561,Macedonia,1957,10.822083333333333,0.5558333333333333,Europe,MKD,3.115982,2.718196,0.315853,0.0,0.081932,0.0,,2.207071
1562,Madagascar,1957,22.837,0.4595,Africa,MDG,0.315104,0.010992,0.304112,0.0,0.0,0.0,,0.067071
1563,Malawi,1957,21.708416666666665,0.4343333333333333,Africa,MWI,0.461358,0.304134,0.130814,0.0,0.026411,0.0,,0.136452
1564,Malaysia,1957,26.15825,0.3795,Asia,MYS,3.513331,0.047582,3.272204,0.139087,0.054457,0.0,,0.489451
1565,Mali,1957,28.15125,0.3899166666666667,Africa,MLI,0.0,,,,,,,0.0
1566,Malta,1957,18.56375,0.5395,Europe,MLT,0.31144,0.01483,0.29661,0.0,0.0,0.0,,0.936386
1567,Martinique,1957,26.17975,0.52725,North America,MTQ,0.161216,0.0,0.161216,0.0,0.0,0.0,,0.590658
1568,Mauritania,1957,27.156833333333335,0.45316666666666666,Africa,MRT,0.0,,,,0.0,,,0.0
1569,Mauritius,1957,23.59058333333333,0.47025,Africa,MUS,0.21984,0.043968,0.175872,0.0,0.0,0.0,,0.35068
1570,Mayotte,1957,26.396583333333336,0.5439166666666667,Africa,MYT,0.0,,,,0.0,,,0.0
1571,Mexico,1957,21.10475,0.37166666666666665,North America,MEX,49.277786,2.850804,36.470503,2.634612,1.264825,6.057042,,1.482506
1572,Moldova,1957,9.608083333333333,0.454,Europe,MDA,12.782542,6.951982,5.421966,0.259099,0.149495,0.0,,4.438921
1573,Mongolia,1957,-1.3844999999999998,0.5075,Asia,MNG,0.762112,0.436016,0.326096,0.0,0.0,0.0,,0.857306
1574,Montenegro,1957,10.721583333333333,0.5630000000000001,Europe,MNE,0.420755,0.392676,0.028079,0.0,0.0,0.0,,0.926857
1575,Montserrat,1957,26.611666666666668,0.4968333333333333,North America,MSR,0.0,,,,,,,0.0
1576,Morocco,1957,17.385083333333334,0.4506666666666667,Africa,MAR,3.053728,0.84903,1.946914,0.007319,0.250465,0.0,,0.281918
1577,Mozambique,1957,23.9725,0.4116666666666667,Africa,MOZ,1.769029,1.359344,0.326096,0.0,0.083589,0.0,,0.272459
1578,Namibia,1957,20.592333333333332,0.72425,Africa,NAM,0.0,,,,,,,0.0
1579,Nepal,1957,14.907000000000002,0.47408333333333336,Asia,NPL,0.05496,0.0,0.05496,0.0,0.0,0.0,,0.005705
1580,Netherlands,1957,10.2105,0.37366666666666665,Europe,NLD,64.407771,43.446519,20.021235,0.285808,0.654208,0.0,,5.8308
1581,New Caledonia,1957,22.55125,0.46325,Oceania,NCL,1.066224,0.909212,0.157012,0.0,0.0,0.0,,14.473956
1582,New Zealand,1957,10.674416666666666,0.39375,Oceania,NZL,10.304663,5.73416,4.3052,0.0,0.265303,0.0,,4.609925
1583,Nicaragua,1957,26.46241666666667,0.5659166666666667,North America,NIC,0.417518,0.0,0.395712,0.0,0.021806,0.0,,0.255439
1584,Niger,1957,27.409916666666664,0.48783333333333334,Africa,NER,0.0,,,,,,,0.0
1585,Nigeria,1957,26.645583333333335,0.39058333333333334,Africa,NGA,3.184016,1.927264,1.256752,0.0,0.0,0.0,,0.075071
1586,Niue,1957,25.114500000000003,0.46675,Oceania,NIU,0.0,,,,,,,0.0
1587,North Korea,1957,6.243083333333334,0.4931666666666667,Asia,PRK,11.288823,10.33248,0.51296,0.0,0.443383,0.0,,1.045058
1588,Norway,1957,0.784583333333333,0.46366666666666667,Europe,NOR,11.357963,3.227984,7.628448,0.0,0.501531,0.0,,3.252625
1589,Oman,1957,26.702333333333332,0.6655,Asia,OMN,0.0,,,,,,,0.0
1590,Pakistan,1957,19.904416666666666,0.38400000000000006,Asia,PAK,9.104665,4.255472,3.856908,0.455873,0.536413,0.0,,0.212684
1591,Palau,1957,27.401416666666666,0.47825,Oceania,PLW,0.0,,,,,,,0.0
1592,Panama,1957,26.814583333333335,0.3645833333333333,North America,PAN,0.765449,0.0,0.725472,0.0,0.039977,0.0,,0.739751
1593,Papua New Guinea,1957,24.448583333333335,0.47475,Oceania,PNG,0.14656,0.0,0.14656,0.0,0.0,0.0,,0.080042
1594,Paraguay,1957,23.05158333333333,0.45016666666666666,South America,PRY,0.212453,0.0,0.205184,0.0,0.007269,0.0,,0.120348
1595,Peru,1957,20.264833333333332,0.3850833333333334,South America,PER,6.673609,0.271136,6.00896,0.124576,0.268937,0.0,,0.714756
1596,Philippines,1957,26.844000000000005,0.34883333333333333,Asia,PHL,6.728718,0.216176,6.261776,0.0,0.250766,0.0,,0.267268
1597,Poland,1957,8.280333333333333,0.44475,Europe,POL,178.682452,171.0172,4.385808,1.058896,2.220548,0.0,,6.364223
1598,Portugal,1957,14.721666666666666,0.44208333333333333,Europe,PRT,7.782048,2.4732,4.825488,0.0,0.48336,0.0,,0.889573
1599,Puerto Rico,1957,25.784833333333335,0.35333333333333333,North America,PRI,0.0,,,,,,,0.0
1600,Qatar,1957,26.527916666666666,0.6076666666666667,Asia,QAT,0.31144,0.0,0.31144,0.0,0.0,0.0,,10.085492
1601,Reunion,1957,23.274666666666665,0.4338333333333333,Africa,REU,0.058624,0.0,0.058624,0.0,0.0,0.0,,0.179791
1602,Romania,1957,9.32325,0.48041666666666666,Europe,ROU,45.929723,12.937584,17.400336,14.428832,1.162971,0.0,,2.568069
1603,Russia,1957,-5.358250000000001,0.377,Europe,RUS,757.151803,554.307921,168.36361,25.725726,8.754546,0.0,,6.607428
1604,Rwanda,1957,19.301,0.44258333333333333,Africa,RWA,0.019262,0.0,0.019262,0.0,0.0,0.0,,0.007118
1605,Saint Kitts And Nevis,1957,26.11175,0.43825000000000003,North America,KNA,0.0,,,,,,,0.0
1606,Saint Lucia,1957,26.738583333333334,0.45741666666666664,North America,LCA,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.122905
1607,Saint Pierre And Miquelon,1957,4.295083333333333,0.4363333333333333,North America,SPM,0.040304,0.030228,0.010076,0.0,0.0,0.0,,8.445935
1608,Saint Vincent And The Grenadines,1957,26.91116666666667,0.447,North America,VCT,0.007328,0.0,0.007328,0.0,0.0,0.0,,0.095602
1609,Samoa,1957,26.478916666666667,0.5195833333333334,Oceania,WSM,0.014656,0.0,0.014656,0.0,0.0,0.0,,0.142171
1610,Sao Tome And Principe,1957,25.973916666666668,0.5018333333333334,Africa,STP,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.165385
1611,Saudi Arabia,1957,25.29641666666667,0.8041666666666667,Asia,SAU,2.099472,0.0,2.099472,0.0,,0.0,,0.552198
1612,Senegal,1957,27.790833333333335,0.41933333333333334,Africa,SEN,0.0,,,,,,,0.0
1613,Serbia,1957,10.485999999999999,0.5330833333333334,Europe,SRB,12.400257,11.516348,0.47717,0.072816,0.333924,0.0,,1.923895
1614,Seychelles,1957,26.73725,0.57525,Africa,SYC,0.0,,,,,,,0.0
1615,Sierra Leone,1957,26.11791666666667,0.45449999999999996,Africa,SLE,0.388384,0.069616,0.318768,0.0,0.0,0.0,,0.176714
1616,Singapore,1957,26.787166666666668,0.44408333333333333,Asia,SGP,1.729408,0.127969,1.601439,0.0,0.0,0.0,,1.234678
1617,Sint Maarten,1957,26.88716666666667,0.4713333333333334,North America,SXM,1.135549,0.0,1.135549,0.0,0.0,0.0,,514.521581
1618,Slovakia,1957,8.158,0.48941666666666667,Europe,SVK,27.140672,24.350634,1.32548,0.810751,0.653807,0.0,,6.894944
1619,Slovenia,1957,9.999,0.5705,Europe,SVN,3.515812,2.708594,0.608921,0.025754,0.172543,0.0,,2.262212
1620,Solomon Islands,1957,26.574833333333334,0.4598333333333333,Oceania,SLB,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.089096
1621,Somalia,1957,26.72458333333333,0.58225,Africa,SOM,0.07328,0.0,0.07328,0.0,0.0,0.0,,0.027527
1622,South Africa,1957,17.426333333333332,0.4586666666666666,Africa,ZAF,89.651522,80.344573,8.056807,0.0,1.250143,0.0,,5.851874
1623,South Korea,1957,11.399166666666666,0.3740833333333333,Asia,KOR,8.214302,6.697792,1.469264,0.0,0.047246,0.0,,0.349633
1624,Spain,1957,13.536666666666667,0.36191666666666666,Europe,ESP,50.213352,33.441328,14.315248,0.0,2.456776,0.0,,1.697691
1625,Sri Lanka,1957,27.126,0.40958333333333335,Asia,LKA,2.319104,0.752308,1.541315,0.0,0.02548,0.0,,0.254205
1626,Sudan,1957,27.143333333333334,0.46425000000000005,Africa,SDN,1.057864,0.081084,0.94748,0.0,0.029301,0.0,,0.138488
1627,Suriname,1957,26.551916666666667,0.38025,South America,SUR,0.373728,0.0,0.373728,0.0,0.0,0.0,,1.542317
1628,Swaziland,1957,19.264583333333334,0.5941666666666666,Africa,SWZ,0.003664,0.003664,0.0,0.0,0.0,0.0,,0.011382
1629,Sweden,1957,2.8724166666666666,0.40458333333333335,Europe,SWE,38.843161,11.21184,26.421104,0.0,1.210217,0.0,,5.278952
1630,Switzerland,1957,7.360583333333334,0.4033333333333333,Europe,CHE,17.694315,8.81192,7.643104,0.0,1.239291,0.0,,3.448798
1631,Syria,1957,18.092333333333332,0.43191666666666667,Asia,SYR,1.980946,0.014656,1.810016,0.0,0.156274,0.0,,0.46977
1632,Taiwan,1957,22.0955,0.38775000000000004,Asia,TWN,8.182939,6.2288,1.597504,0.058624,0.298011,0.0,,0.825771
1633,Tajikistan,1957,3.044916666666667,0.6454166666666666,Asia,TJK,4.030479,1.878916,1.956607,0.138333,0.056624,0.0,,2.093815
1634,Tanzania,1957,22.281833333333335,0.45999999999999996,Africa,TZA,0.762112,0.003664,0.758448,0.0,0.0,0.0,,0.082621
1635,Thailand,1957,26.51075,0.3569166666666667,Asia,THA,2.922236,0.143075,2.579024,0.0,0.200136,0.0,,0.119459
1636,Timor Leste,1957,26.05425,0.4899166666666667,Asia,TLS,0.0,,,,,,,0.0
1637,Togo,1957,26.816083333333335,0.4083333333333334,Africa,TGO,0.047632,0.0,0.047632,0.0,0.0,0.0,,0.030328
1638,Tonga,1957,23.099833333333333,0.5334166666666667,Oceania,TON,0.007328,0.0,0.007328,0.0,0.0,0.0,,0.118542
1639,Trinidad And Tobago,1957,26.353083333333334,0.46308333333333335,North America,TTO,2.564266,0.003659,1.346429,1.148855,0.065324,0.0,,3.268354
1640,Tunisia,1957,19.650250000000003,0.5746666666666667,Africa,TUN,1.573886,0.234496,1.124848,0.014656,0.199886,0.0,,0.384658
1641,Turkey,1957,12.157166666666667,0.47574999999999995,Asia,TUR,15.969929,11.61488,3.729952,0.0,0.625097,0.0,,0.632754
1642,Turkmenistan,1957,14.305833333333332,0.5620833333333334,Asia,TKM,10.317115,1.909348,6.998857,1.251603,0.157307,0.0,,7.121745
1643,Turks And Caicas Islands,1957,26.935166666666664,0.48466666666666663,North America,TCA,0.0,,,,,,,0.0
1644,Uganda,1957,23.102999999999998,0.4234166666666667,Africa,UGA,0.278107,0.0,0.234496,0.0,0.043611,0.0,,0.03981
1645,Ukraine,1957,8.656,0.385,Europe,UKR,240.211092,196.736784,36.064635,5.082374,2.327299,0.0,,5.862019
1646,United Arab Emirates,1957,27.439916666666665,0.6515833333333333,Asia,ARE,0.0,,,,,,,0.0
1647,United Kingdom,1957,9.177833333333334,0.3646666666666667,Europe,GBR,570.714144,482.581776,82.062608,0.062288,6.007472,0.0,,11.042718
1648,United States,1957,9.126333333333333,0.34625,North America,USA,2835.772132,1024.080672,1193.661584,540.645184,27.00551,43.557632,6.82155,16.985847
1649,Uruguay,1957,17.37625,0.3941666666666667,South America,URY,4.431746,0.208848,4.015744,0.0,0.207154,0.0,,1.823924
1650,Uzbekistan,1957,11.721083333333333,0.6079166666666667,Asia,UZB,31.231454,9.425104,15.87297,5.092407,0.840973,0.0,,4.118669
1651,Venezuela,1957,25.3065,0.4105833333333333,South America,VEN,69.583279,0.095269,17.826299,7.474954,0.865005,43.321753,,9.53914
1652,Vietnam,1957,24.048916666666667,0.3825,Asia,VNM,2.875587,1.357615,1.43812,0.0,0.079853,0.0,,0.096225
1653,Yemen,1957,25.95341666666667,0.7213333333333334,Asia,YEM,2.956848,0.0,2.956848,0.0,0.0,0.0,,0.562055
1654,Zambia,1957,21.658083333333334,0.4314166666666667,Africa,ZMB,4.584043,4.152185,0.318429,0.0,0.113429,0.0,,1.612506
